"id","family","species","region","forest","district","variant","product","top_code","table_variant","discovery_mode","source_file","upstream_commit"
"831CLKE316","clark_r9",316,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE317","clark_r9",317,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE318","clark_r9",318,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE330","clark_r9",330,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE370","clark_r9",370,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE400","clark_r9",400,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE404","clark_r9",404,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE460","clark_r9",460,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE500","clark_r9",500,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE521","clark_r9",521,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE531","clark_r9",531,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE541","clark_r9",541,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE544","clark_r9",544,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE545","clark_r9",545,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE546","clark_r9",546,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE550","clark_r9",550,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE580","clark_r9",580,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE601","clark_r9",601,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE602","clark_r9",602,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE611","clark_r9",611,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE621","clark_r9",621,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE650","clark_r9",650,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE651","clark_r9",651,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE652","clark_r9",652,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE653","clark_r9",653,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE691","clark_r9",691,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE693","clark_r9",693,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE694","clark_r9",694,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE711","clark_r9",711,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE731","clark_r9",731,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE742","clark_r9",742,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE762","clark_r9",762,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE800","clark_r9",800,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE802","clark_r9",802,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE804","clark_r9",804,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE806","clark_r9",806,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE812","clark_r9",812,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE813","clark_r9",813,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE817","clark_r9",817,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE820","clark_r9",820,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE822","clark_r9",822,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE823","clark_r9",823,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE825","clark_r9",825,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE826","clark_r9",826,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE827","clark_r9",827,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE828","clark_r9",828,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE830","clark_r9",830,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE831","clark_r9",831,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE832","clark_r9",832,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE833","clark_r9",833,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE834","clark_r9",834,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE835","clark_r9",835,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE837","clark_r9",837,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE901","clark_r9",901,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE920","clark_r9",920,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE930","clark_r9",930,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE950","clark_r9",950,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"831CLKE970","clark_r9",970,8,"02","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE100","clark_r9",100,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE107","clark_r9",107,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE110","clark_r9",110,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE111","clark_r9",111,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE115","clark_r9",115,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE121","clark_r9",121,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE123","clark_r9",123,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE126","clark_r9",126,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE128","clark_r9",128,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE129","clark_r9",129,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE131","clark_r9",131,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE132","clark_r9",132,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE197","clark_r9",197,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE221","clark_r9",221,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE222","clark_r9",222,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE261","clark_r9",261,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE300","clark_r9",300,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE313","clark_r9",313,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE314","clark_r9",314,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE316","clark_r9",316,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE317","clark_r9",317,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE318","clark_r9",318,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE330","clark_r9",330,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE370","clark_r9",370,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE400","clark_r9",400,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE404","clark_r9",404,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE460","clark_r9",460,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE500","clark_r9",500,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE521","clark_r9",521,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE531","clark_r9",531,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE541","clark_r9",541,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE544","clark_r9",544,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE545","clark_r9",545,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE546","clark_r9",546,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE550","clark_r9",550,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE580","clark_r9",580,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE601","clark_r9",601,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE602","clark_r9",602,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE611","clark_r9",611,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE621","clark_r9",621,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE650","clark_r9",650,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE651","clark_r9",651,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE652","clark_r9",652,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE653","clark_r9",653,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE691","clark_r9",691,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE693","clark_r9",693,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE694","clark_r9",694,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE711","clark_r9",711,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE731","clark_r9",731,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE742","clark_r9",742,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE762","clark_r9",762,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE800","clark_r9",800,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE802","clark_r9",802,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE804","clark_r9",804,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE806","clark_r9",806,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE812","clark_r9",812,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE813","clark_r9",813,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE817","clark_r9",817,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE820","clark_r9",820,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE822","clark_r9",822,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE823","clark_r9",823,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE825","clark_r9",825,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE826","clark_r9",826,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE827","clark_r9",827,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE828","clark_r9",828,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE830","clark_r9",830,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE831","clark_r9",831,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE832","clark_r9",832,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE833","clark_r9",833,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE834","clark_r9",834,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE835","clark_r9",835,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE837","clark_r9",837,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE901","clark_r9",901,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE920","clark_r9",920,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE930","clark_r9",930,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE950","clark_r9",950,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"841CLKE970","clark_r9",970,8,"01","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE100","clark_r9",100,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE107","clark_r9",107,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE110","clark_r9",110,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE111","clark_r9",111,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE115","clark_r9",115,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE121","clark_r9",121,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE123","clark_r9",123,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE126","clark_r9",126,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE128","clark_r9",128,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE129","clark_r9",129,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE131","clark_r9",131,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE132","clark_r9",132,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
"851CLKE197","clark_r9",197,8,"06","01","SN","01","1","R8_CEQN","default","TREEVOLUME_FIXTURES/clark_identifiers.csv","38548071d5aa652bb90c7f111f86b427f798a1c9"
