"state","county","division","mountain","province","section","subregion_code","predominant_area_percent","source_page"
18,71,222,1,222,6,122206,61.4,37
18,73,251,1,251,4,125104,100,37
18,75,222,1,222,8,122208,100,37
18,77,222,1,222,6,122206,100,37
18,79,222,1,222,6,122206,100,37
18,81,222,1,222,8,122208,72.6,37
18,83,222,1,222,7,122207,100,37
18,85,222,1,222,10,122210,100,37
18,87,222,1,222,10,122210,100,37
18,89,222,1,222,11,122211,85.8,37
18,91,251,1,251,4,125104,53.5,37
18,93,222,1,222,5,122205,90,37
18,95,222,1,222,8,122208,100,37
18,97,222,1,222,8,122208,100,37
18,99,222,1,222,10,122210,95.4,37
18,101,222,1,222,4,122204,100,37
18,103,222,1,222,10,122210,53.6,37
18,105,222,1,222,5,122205,98.9,37
18,107,222,1,222,8,122208,100,37
18,109,222,1,222,8,122208,51.4,37
18,111,251,1,251,4,125104,100,37
18,113,222,1,222,10,122210,100,37
18,115,222,1,222,6,122206,100,37
18,117,222,1,222,4,122204,82.9,37
18,119,222,1,222,4,122204,69.8,37
18,121,222,1,222,8,122208,91.9,38
18,123,222,1,222,4,122204,100,38
18,125,222,1,222,4,122204,73.7,38
18,127,222,1,222,11,122211,74.9,38
18,129,222,1,222,4,122204,63,38
18,131,251,1,251,4,125104,96.5,38
18,133,222,1,222,8,122208,91.5,38
18,135,222,1,222,8,122208,100,38
18,137,222,1,222,6,122206,100,38
18,139,222,1,222,6,122206,56.4,38
18,141,222,1,222,10,122210,78.5,38
18,143,222,1,222,6,122206,100,38
18,145,222,1,222,8,122208,50.5,38
18,147,222,1,222,4,122204,100,38
18,149,251,1,251,4,125104,98.5,38
18,151,222,1,222,10,122210,100,38
18,153,222,1,222,7,122207,100,38
18,155,222,1,222,6,122206,100,38
18,157,222,1,222,8,122208,77.9,38
18,159,222,1,222,8,122208,100,38
18,161,222,1,222,8,122208,71.2,38
18,163,222,1,222,4,122204,100,38
18,165,222,1,222,8,122208,88.5,38
18,167,222,1,222,7,122207,100,38
18,169,222,1,222,8,122208,58.2,38
18,171,251,1,251,4,125104,83.9,38
18,173,222,1,222,4,122204,100,38
18,175,222,1,222,5,122205,80.5,38
18,177,222,1,222,8,122208,98.1,38
18,179,222,1,222,8,122208,100,38
18,181,251,1,251,4,125104,97.6,38
18,183,222,1,222,10,122210,93.5,38
19,1,251,1,251,3,125103,100,38
19,3,251,1,251,3,125103,100,38
19,5,222,1,222,12,122212,100,38
19,7,251,1,251,3,125103,100,38
19,9,251,1,251,3,125103,100,38
19,11,222,1,222,13,122213,94.1,38
19,13,222,1,222,13,122213,100,38
19,15,251,1,251,2,125102,100,38
19,17,222,1,222,13,122213,100,38
19,19,222,1,222,13,122213,100,38
19,21,251,1,251,2,125102,99.9,39
19,23,222,1,222,13,122213,95.2,39
19,25,251,1,251,2,125102,95.6,39
19,27,251,1,251,3,125103,96.6,39
19,29,251,1,251,3,125103,100,39
19,31,251,1,251,3,125103,88.7,39
19,33,251,1,251,2,125102,79.4,39
19,35,251,1,251,2,125102,85.2,39
19,37,222,1,222,13,122213,100,39
19,39,251,1,251,3,125103,100,39
19,41,251,1,251,2,125102,100,39
19,43,222,1,222,12,122212,84.2,39
19,45,251,1,251,3,125103,99.7,39
19,47,251,1,251,3,125103,100,39
19,49,251,1,251,2,125102,58.6,39
19,51,251,1,251,3,125103,100,39
19,53,251,1,251,3,125103,100,39
19,55,222,1,222,13,122213,100,39
19,57,251,1,251,3,125103,100,39
19,59,251,1,251,2,125102,100,39
19,61,222,1,222,13,122213,65,39
19,63,251,1,251,2,125102,100,39
19,65,222,1,222,13,122213,62.9,39
19,67,222,1,222,13,122213,100,39
19,69,251,1,251,2,125102,99.2,39
19,71,251,1,251,3,125103,100,39
19,73,251,1,251,2,125102,91.6,39
19,75,222,1,222,13,122213,77.7,39
19,77,251,1,251,3,125103,89.8,39
19,79,251,1,251,2,125102,100,39
19,81,251,1,251,2,125102,100,39
19,83,251,1,251,2,125102,96.4,39
19,85,251,1,251,3,125103,100,39
19,87,251,1,251,3,125103,100,39
19,89,222,1,222,13,122213,100,39
19,91,251,1,251,2,125102,100,39
19,93,251,1,251,3,125103,100,39
19,95,251,1,251,3,125103,99.9,39
19,97,222,1,222,12,122212,37,39
19,99,251,1,251,3,125103,85.3,39
19,101,251,1,251,3,125103,100,39
19,103,251,1,251,3,125103,99.2,39
19,105,222,1,222,13,122213,98.4,39
19,107,251,1,251,3,125103,100,40
19,109,251,1,251,2,125102,100,40
19,111,251,1,251,3,125103,100,40
19,113,222,1,222,13,122213,92,40
19,115,251,1,251,3,125103,100,40
19,117,251,1,251,3,125103,100,40
19,119,251,1,251,2,125102,100,40
19,121,251,1,251,3,125103,100,40
19,123,251,1,251,3,125103,100,40
19,125,251,1,251,3,125103,100,40
19,127,251,1,251,3,125103,68,40
19,129,251,1,251,3,125103,100,40
19,131,222,1,222,13,122213,100,40
19,133,251,1,251,3,125103,100,40
19,135,251,1,251,3,125103,100,40
19,137,251,1,251,3,125103,100,40
19,139,251,1,251,3,125103,100,40
19,141,251,1,251,2,125102,100,40
19,143,251,1,251,2,125102,100,40
19,145,251,1,251,3,125103,100,40
19,147,251,1,251,2,125102,100,40
19,149,251,1,251,3,125103,52.1,40
19,151,251,1,251,2,125102,100,40
19,153,251,1,251,2,125102,66.8,40
19,155,251,1,251,3,125103,100,40
19,157,251,1,251,3,125103,100,40
19,159,251,1,251,3,125103,100,40
19,161,251,1,251,3,125103,52,40
19,163,251,1,251,3,125103,100,40
19,165,251,1,251,3,125103,100,40
19,167,251,1,251,2,125102,100,40
19,169,251,1,251,2,125102,100,40
19,171,222,1,222,13,122213,75.9,40
19,173,251,1,251,3,125103,100,40
19,175,251,1,251,3,125103,100,40
19,177,251,1,251,3,125103,100,40
19,179,251,1,251,3,125103,100,40
19,181,251,1,251,3,125103,100,40
19,183,251,1,251,3,125103,100,40
19,185,251,1,251,3,125103,100,40
19,187,251,1,251,2,125102,100,40
19,189,251,1,251,2,125102,100,40
19,191,222,1,222,12,122212,85.6,40
19,193,251,1,251,3,125103,100,41
19,195,251,1,251,2,125102,57.4,41
19,197,251,1,251,2,125102,100,41
20,1,251,1,251,5,125105,100,41
20,3,251,1,251,5,125105,100,41
20,5,251,1,251,3,125103,100,41
20,7,332,1,332,5,133205,100,41
20,9,332,1,332,5,133205,100,41
20,11,251,1,251,5,125105,100,41
20,13,251,1,251,3,125103,100,41
20,15,251,1,251,6,125106,72.4,41
20,17,251,1,251,6,125106,100,41
20,19,251,1,251,6,125106,100,41
20,21,251,1,251,5,125105,99.9,41
20,23,331,1,331,3,133103,100,41
20,25,332,1,332,5,133205,83.3,41
20,27,332,1,332,5,133205,53.5,41
20,29,332,1,332,5,133205,100,41
20,31,251,1,251,5,125105,89.5,41
20,33,332,1,332,5,133205,100,41
20,35,251,1,251,6,125106,78.1,41
20,37,251,1,251,5,125105,100,41
20,39,331,1,331,3,133103,56.5,41
20,41,332,1,332,5,133205,72.2,41
20,43,251,1,251,3,125103,100,41
20,45,251,1,251,3,125103,94.1,41
20,47,332,1,332,5,133205,100,41
20,49,251,1,251,6,125106,100,41
20,51,332,1,332,5,133205,100,41
20,53,332,1,332,5,133205,100,41
20,55,331,1,331,3,133103,45.2,41
20,57,332,1,332,5,133205,100,41
20,59,251,1,251,5,125105,100,41
20,61,251,1,251,6,125106,100,41
20,63,331,1,331,3,133103,93.1,41
20,65,332,1,332,5,133205,100,41
20,67,331,1,331,2,133102,100,41
20,69,331,1,331,2,133102,80.3,41
20,71,331,1,331,3,133103,100,41
20,73,251,1,251,6,125106,100,41
20,75,331,1,331,2,133102,89.3,41
20,77,332,1,332,5,133205,100,41
20,79,332,1,332,5,133205,100,42
20,81,331,1,331,2,133102,100,42
20,83,332,1,332,5,133205,100,42
20,85,251,1,251,6,125106,51.6,42
20,87,251,1,251,3,125103,100,42
20,89,332,1,332,5,133205,100,42
20,91,251,1,251,3,125103,90,42
20,93,331,1,331,2,133102,67.3,42
20,95,332,1,332,5,133205,100,42
20,97,332,1,332,5,133205,100,42
20,99,251,1,251,5,125105,100,42
20,101,331,1,331,3,133103,92,42
20,103,251,1,251,3,125103,100,42
20,105,332,1,332,5,133205,100,42
20,107,251,1,251,5,125105,100,42
20,109,331,1,331,3,133103,100,42
20,111,251,1,251,6,125106,95.8,42
20,113,332,1,332,5,133205,100,42
20,115,332,1,332,5,133205,69.8,42
20,117,251,1,251,7,125107,57.9,42
20,119,331,1,331,2,133102,73.9,42
20,121,251,1,251,5,125105,97.6,42
20,123,332,1,332,5,133205,100,42
20,125,251,1,251,5,125105,50.7,42
20,127,251,1,251,6,125106,100,42
20,129,331,1,331,2,133102,100,42
20,131,251,1,251,3,125103,87.1,42
20,133,251,1,251,5,125105,100,42
20,135,332,1,332,5,133205,98.6,42
20,137,332,1,332,5,133205,100,42
20,139,251,1,251,5,125105,62.6,42
20,141,332,1,332,5,133205,100,42
20,143,332,1,332,5,133205,100,42
20,145,332,1,332,5,133205,100,42
20,147,332,1,332,5,133205,100,42
20,149,251,1,251,6,125106,100,42
20,151,332,1,332,5,133205,100,42
20,153,331,1,331,3,133103,100,42
20,155,332,1,332,5,133205,100,42
20,157,332,1,332,5,133205,97.2,42
20,159,332,1,332,5,133205,100,42
20,161,251,1,251,6,125106,85.6,42
20,163,332,1,332,5,133205,100,42
20,165,332,1,332,5,133205,100,43
20,167,332,1,332,5,133205,100,43
20,169,332,1,332,5,133205,100,43
20,171,331,1,331,3,133103,100,43
20,173,332,1,332,5,133205,100,43
20,175,331,1,331,2,133102,100,43
20,177,251,1,251,3,125103,67.7,43
20,179,331,1,331,3,133103,83.6,43
20,181,331,1,331,3,133103,100,43
20,183,332,1,332,5,133205,100,43
20,185,332,1,332,5,133205,100,43
20,187,331,1,331,2,133102,100,43
20,189,331,1,331,2,133102,100,43
20,191,332,1,332,5,133205,100,43
20,193,331,1,331,3,133103,100,43
20,195,332,1,332,5,133205,100,43
20,197,251,1,251,6,125106,100,43
20,199,331,1,331,3,133103,100,43
20,201,251,1,251,7,125107,86.6,43
20,203,331,1,331,3,133103,100,43
20,205,251,1,251,6,125106,81.6,43
20,207,251,1,251,6,125106,74.5,43
20,209,251,1,251,3,125103,100,43
21,1,222,1,222,5,122205,100,43
21,3,222,1,222,5,122205,100,43
21,5,222,1,222,6,122206,100,43
21,7,222,1,222,3,122203,82.3,43
21,9,222,1,222,5,122205,100,43
21,11,222,1,222,6,122206,62.6,43
21,13,221,1,221,9,122109,59.4,43
21,15,222,1,222,6,122206,100,43
21,17,222,1,222,6,122206,100,43
21,19,221,1,221,5,122105,100,43
21,21,222,1,222,6,122206,100,43
21,23,222,1,222,6,122206,100,43
21,25,221,1,221,8,122108,100,43
21,27,222,1,222,4,122204,100,43
21,29,222,1,222,6,122206,83.6,43
21,31,222,1,222,4,122204,100,43
21,33,222,1,222,4,122204,52.2,43
21,35,222,1,222,3,122203,100,43
21,37,222,1,222,6,122206,100,43
21,39,222,1,222,3,122203,74.8,44
21,41,222,1,222,6,122206,100,44
21,43,221,1,221,5,122105,88.8,44
21,45,222,1,222,5,122205,87.8,44
21,47,222,1,222,4,122204,53.6,44
21,49,222,1,222,6,122206,100,44
21,51,221,1,221,8,122108,100,44
21,53,222,1,222,5,122205,100,44
21,55,222,1,222,4,122204,74.1,44
21,57,222,1,222,5,122205,100,44
21,59,222,1,222,4,122204,100,44
21,61,222,1,222,4,122204,88.4,44
21,63,221,1,221,8,122108,88.4,44
21,65,221,1,221,8,122108,89.1,44
21,67,222,1,222,6,122206,100,44
21,69,222,1,222,6,122206,88.1,44
21,71,221,1,221,5,122105,87.6,44
21,73,222,1,222,6,122206,100,44
21,75,234,1,234,1,123401,64.7,44
21,77,222,1,222,6,122206,100,44
21,79,222,1,222,6,122206,100,44
21,81,222,1,222,6,122206,100,44
21,83,222,1,222,3,122203,100,44
21,85,222,1,222,4,122204,100,44
21,87,222,1,222,5,122205,100,44
21,89,221,1,221,5,122105,100,44
21,91,222,1,222,4,122204,100,44
21,93,222,1,222,5,122205,63.9,44
21,95,221,1,221,9,122109,76.5,44
21,97,222,1,222,6,122206,100,44
21,99,222,1,222,5,122205,67.3,44
21,101,222,1,222,4,122204,100,44
21,103,222,1,222,6,122206,100,44
21,105,222,1,222,3,122203,74,44
21,107,222,1,222,4,122204,100,44
21,109,221,1,221,8,122108,100,44
21,111,222,1,222,6,122206,91,44
21,113,222,1,222,6,122206,100,44
21,115,221,1,221,5,122105,62.2,44
21,117,222,1,222,6,122206,100,44
21,119,221,1,221,8,122108,83.3,44
21,121,221,1,221,8,122108,100,44
21,123,222,1,222,5,122205,88.9,44
21,125,221,1,221,8,122108,100,45
21,127,221,1,221,5,122105,95.2,45
21,129,221,1,221,8,122108,100,45
21,131,221,1,221,8,122108,100,45
21,133,221,1,221,8,122108,51.8,45
21,135,221,1,221,5,122105,58.7,45
21,137,222,1,222,5,122205,51.8,45
21,139,222,1,222,5,122205,55.5,45
21,141,222,1,222,5,122205,52.8,45
21,143,222,1,222,5,122205,100,45
21,145,222,1,222,3,122203,100,45
21,147,221,1,221,8,122108,100,45
21,149,222,1,222,4,122204,100,45
21,151,222,1,222,6,122206,89.5,45
21,153,221,1,221,8,122108,100,45
21,155,222,1,222,6,122206,86.4,45
21,157,222,1,222,3,122203,89.5,45
21,159,221,1,221,5,122105,100,45
21,161,222,1,222,6,122206,100,45
21,163,222,1,222,4,122204,72.4,45
21,165,221,1,221,8,122108,100,45
21,167,222,1,222,6,122206,100,45
21,169,222,1,222,5,122205,100,45
21,171,222,1,222,5,122205,100,45
21,173,222,1,222,6,122206,85.2,45
21,175,221,1,221,8,122108,100,45
21,177,222,1,222,4,122204,100,45
21,179,222,1,222,6,122206,97.1,45
21,181,222,1,222,6,122206,100,45
21,183,222,1,222,4,122204,100,45
21,185,222,1,222,6,122206,100,45
21,187,222,1,222,6,122206,100,45
21,189,221,1,221,8,122108,100,45
21,191,222,1,222,6,122206,100,45
21,193,221,1,221,8,122108,100,45
21,195,1221,2,221,3,222103,65.8,45
21,197,221,1,221,8,122108,85.8,45
21,199,222,1,222,5,122205,72.7,45
21,201,222,1,222,6,122206,100,45
21,203,221,1,221,8,122108,53.5,45
21,205,221,1,221,8,122108,92.9,45
21,207,222,1,222,5,122205,100,45
21,209,222,1,222,6,122206,100,45
21,211,222,1,222,6,122206,100,46
21,213,222,1,222,5,122205,100,46
21,215,222,1,222,6,122206,100,46
21,217,222,1,222,5,122205,100,46
21,219,222,1,222,4,122204,68.4,46
21,221,222,1,222,5,122205,97.6,46
21,223,222,1,222,6,122206,100,46
21,225,222,1,222,4,122204,100,46
21,227,222,1,222,5,122205,63.2,46
21,229,222,1,222,6,122206,100,46
21,231,222,1,222,5,122205,55,46
21,233,222,1,222,4,122204,100,46
21,235,221,1,221,8,122108,97.4,46
21,237,221,1,221,8,122108,100,46
21,239,222,1,222,6,122206,100,46
22,1,232,1,232,5,123205,100,46
22,3,232,1,232,6,123206,92.5,46
22,5,234,1,234,1,123401,89.6,46
22,7,234,1,234,1,123401,74.9,46
22,9,234,1,234,1,123401,99.8,46
22,11,232,1,232,6,123206,100,46
22,13,231,1,231,5,123105,74.6,46
22,15,234,1,234,1,123401,72.2,46
22,17,231,1,231,5,123105,85.5,46
22,19,232,1,232,5,123205,55,46
22,21,232,1,232,6,123206,98.4,46
22,23,232,1,232,5,123205,96.7,46
22,25,234,1,234,1,123401,51.8,46
22,27,231,1,231,5,123105,100,46
22,29,234,1,234,1,123401,100,46
22,31,231,1,231,5,123105,99.3,46
22,33,234,1,234,1,123401,64.2,46
22,35,234,1,234,1,123401,100,46
22,37,231,1,231,2,123102,90.7,46
22,39,232,1,232,5,123205,57.8,46
22,41,234,1,234,1,123401,97.8,46
22,43,234,1,234,1,123401,55.2,46
22,45,234,1,234,1,123401,56.4,46
22,47,234,1,234,1,123401,100,46
22,49,231,1,231,5,123105,53.7,46
22,51,232,1,232,5,123205,100,46
22,53,232,1,232,5,123205,86,46
22,55,232,1,232,5,123205,75.8,47
22,57,232,1,232,5,123205,95.6,47
22,59,232,1,232,6,123206,98.2,47
22,61,231,1,231,5,123105,100,47
22,63,232,1,232,2,123202,77.3,47
22,65,234,1,234,1,123401,100,47
22,67,234,1,234,1,123401,80.2,47
22,69,232,1,232,6,123206,78.8,47
22,71,232,1,232,5,123205,100,47
22,73,231,1,231,5,123105,67,47
22,75,232,1,232,5,123205,100,47
22,77,234,1,234,1,123401,100,47
22,79,232,1,232,6,123206,59.6,47
22,81,234,1,234,1,123401,77.5,47
22,83,234,1,234,1,123401,96.1,47
22,85,232,1,232,6,123206,88.9,47
22,87,232,1,232,5,123205,100,47
22,89,232,1,232,5,123205,95.8,47
22,91,231,1,231,2,123102,56.7,47
22,93,234,1,234,1,123401,100,47
22,95,234,1,234,1,123401,66.9,47
22,97,234,1,234,1,123401,68.7,47
22,99,234,1,234,1,123401,86.2,47
22,101,232,1,232,5,123205,90.4,47
22,103,232,1,232,2,123202,60.5,47
22,105,232,1,232,2,123202,73.5,47
22,107,234,1,234,1,123401,100,47
22,109,232,1,232,5,123205,100,47
22,111,231,1,231,5,123105,100,47
22,113,232,1,232,5,123205,100,47
22,115,232,1,232,6,123206,100,47
22,117,232,1,232,2,123202,100,47
22,119,231,1,231,5,123105,98.5,47
22,121,234,1,234,1,123401,100,47
22,123,234,1,234,1,123401,100,47
22,125,234,1,234,1,123401,92.6,47
22,127,232,1,232,6,123206,88.7,47
23,1,212,1,212,4,121204,63.7,47
23,3,212,1,212,1,121201,48.4,47
23,5,221,1,221,1,122101,81.5,47
23,7,1212,2,212,1,221201,88.6,47
23,9,212,1,212,3,121203,43.8,47
23,11,212,1,212,4,121204,82.5,48
23,13,212,1,212,4,121204,100,48
23,15,212,1,212,4,121204,100,48
23,17,1212,2,212,1,221201,83.4,48
23,19,212,1,212,2,121202,59.7,48
23,21,1212,2,212,1,221201,75.7,48
23,23,212,1,212,4,121204,100,48
23,25,1212,2,212,1,221201,78.6,48
23,27,212,1,212,4,121204,100,48
23,29,212,1,212,3,121203,61.4,48
23,31,221,1,221,1,122101,100,48
24,1,1221,2,221,1,222101,75.2,48
24,3,232,1,232,1,123201,100,48
24,5,221,1,221,4,122104,79.6,48
24,510,232,1,232,1,123201,68.6,48
24,9,232,1,232,1,123201,100,48
24,11,232,1,232,1,123201,100,48
24,13,221,1,221,4,122104,100,48
24,15,232,1,232,1,123201,50.6,48
24,17,232,1,232,1,123201,80,48
24,19,232,1,232,1,123201,100,48
24,21,221,1,221,4,122104,57,48
24,23,1221,2,221,2,222102,100,48
24,25,221,1,221,4,122104,61.8,48
24,27,221,1,221,4,122104,90.3,48
24,29,232,1,232,1,123201,100,48
24,31,231,1,231,1,123101,65.9,48
24,33,232,1,232,1,123201,72,48
24,35,232,1,232,1,123201,100,48
24,37,232,1,232,1,123201,100,48
24,39,232,1,232,1,123201,100,48
24,41,232,1,232,1,123201,100,48
24,43,1221,2,221,1,222101,62.4,48
24,45,232,1,232,1,123201,100,48
24,47,232,1,232,1,123201,100,48
25,1,221,1,221,1,122101,100,48
25,3,1212,2,212,3,221203,97.7,48
25,5,221,1,221,1,122101,100,48
25,7,221,1,221,1,122101,100,48
25,9,221,1,221,1,122101,100,48
25,11,1212,2,212,3,221203,44.9,48
25,13,221,1,221,1,122101,61.3,49
25,15,221,1,221,1,122101,50.8,49
25,17,221,1,221,1,122101,94.4,49
25,19,221,1,221,1,122101,100,49
25,21,221,1,221,1,122101,100,49
25,23,221,1,221,1,122101,100,49
25,25,221,1,221,1,122101,100,49
25,27,221,1,221,1,122101,73,49
26,1,212,1,212,8,121208,100,49
26,3,212,1,212,8,121208,100,49
26,5,222,1,222,10,122210,100,49
26,7,212,1,212,8,121208,100,49
26,9,212,1,212,8,121208,100,49
26,11,212,1,212,8,121208,99.4,49
26,13,212,1,212,10,121210,100,49
26,15,222,1,222,10,122210,100,49
26,17,222,1,222,10,122210,93.7,49
26,19,212,1,212,8,121208,100,49
26,21,222,1,222,10,122210,100,49
26,23,222,1,222,10,122210,100,49
26,25,222,1,222,10,122210,100,49
26,27,222,1,222,10,122210,100,49
26,29,212,1,212,8,121208,100,49
26,31,212,1,212,8,121208,100,49
26,33,212,1,212,8,121208,100,49
26,35,212,1,212,8,121208,92.7,49
26,37,222,1,222,10,122210,100,49
26,39,212,1,212,8,121208,100,49
26,41,212,1,212,8,121208,100,49
26,43,212,1,212,8,121208,52,49
26,45,222,1,222,10,122210,100,49
26,47,212,1,212,8,121208,100,49
26,49,222,1,222,10,122210,100,49
26,51,212,1,212,8,121208,63.5,49
26,53,212,1,212,10,121210,100,49
26,55,212,1,212,8,121208,100,49
26,57,222,1,222,10,122210,100,49
26,59,222,1,222,10,122210,100,49
26,61,212,1,212,10,121210,100,49
26,63,222,1,222,10,122210,100,49
26,65,222,1,222,10,122210,100,49
26,67,222,1,222,10,122210,100,49
26,69,212,1,212,8,121208,100,50
26,71,212,1,212,10,121210,100,50
26,73,212,1,212,8,121208,60,50
26,75,222,1,222,10,122210,100,50
26,77,222,1,222,10,122210,100,50
26,79,212,1,212,8,121208,100,50
26,81,222,1,222,10,122210,100,50
26,83,212,1,212,10,121210,63.1,50
26,85,212,1,212,8,121208,100,50
26,87,222,1,222,10,122210,96,50
26,89,212,1,212,8,121208,100,50
26,91,222,1,222,9,122209,63.5,50
26,93,222,1,222,10,122210,99.3,50
26,95,212,1,212,8,121208,100,50
26,97,212,1,212,8,121208,100,50
26,99,222,1,222,9,122209,100,50
26,101,212,1,212,8,121208,100,50
26,103,212,1,212,10,121210,58.4,50
26,105,212,1,212,8,121208,100,50
26,107,212,1,212,8,121208,100,50
26,109,212,1,212,8,121208,100,50
26,111,222,1,222,10,122210,100,50
26,113,212,1,212,8,121208,100,50
26,115,222,1,222,9,122209,100,50
26,117,222,1,222,10,122210,58.1,50
26,119,212,1,212,8,121208,100,50
26,121,212,1,212,8,121208,50.1,50
26,123,212,1,212,8,121208,98.8,50
26,125,222,1,222,9,122209,73.1,50
26,127,212,1,212,8,121208,100,50
26,129,212,1,212,8,121208,100,50
26,131,212,1,212,10,121210,100,50
26,133,212,1,212,8,121208,100,50
26,135,212,1,212,8,121208,100,50
26,137,212,1,212,8,121208,100,50
26,139,222,1,222,10,122210,100,50
26,141,212,1,212,8,121208,100,50
26,143,212,1,212,8,121208,100,50
26,145,222,1,222,10,122210,100,50
26,147,222,1,222,10,122210,59.8,50
26,149,222,1,222,10,122210,100,50
26,151,222,1,222,10,122210,100,50
26,153,212,1,212,8,121208,100,50
26,155,222,1,222,10,122210,100,51
26,157,222,1,222,10,122210,100,51
26,159,222,1,222,10,122210,100,51
26,161,222,1,222,9,122209,52.8,51
26,163,222,1,222,9,122209,100,51
26,165,212,1,212,8,121208,100,51
27,1,212,1,212,14,121214,61.2,51
27,3,222,1,222,13,122213,100,51
27,5,222,1,222,13,122213,51.6,51
27,7,212,1,212,13,121213,59.9,51
27,9,222,1,222,13,122213,53.6,51
27,11,251,1,251,2,125102,99,51
27,13,251,1,251,2,125102,92.7,51
27,15,251,1,251,2,125102,100,51
27,17,212,1,212,11,121211,69.4,51
27,19,222,1,222,13,122213,100,51
27,21,212,1,212,14,121214,94.3,51
27,23,251,1,251,2,125102,100,51
27,25,212,1,212,11,121211,65.1,51
27,27,251,1,251,1,125101,100,51
27,29,222,1,222,13,122213,62,51
27,31,212,1,212,12,121212,100,51
27,33,251,1,251,2,125102,100,51
27,35,212,1,212,14,121214,90,51
27,37,222,1,222,13,122213,100,51
27,39,222,1,222,13,122213,86.1,51
27,41,222,1,222,13,122213,89,51
27,43,251,1,251,2,125102,100,51
27,45,222,1,222,12,122212,64.3,51
27,47,251,1,251,2,125102,62.1,51
27,49,222,1,222,13,122213,70.1,51
27,51,251,1,251,1,125101,100,51
27,53,222,1,222,13,122213,100,51
27,55,222,1,222,12,122212,100,51
27,57,212,1,212,14,121214,99.7,51
27,59,212,1,212,11,121211,60.2,51
27,61,212,1,212,14,121214,92.3,51
27,63,251,1,251,2,125102,100,51
27,65,212,1,212,11,121211,100,51
27,67,251,1,251,2,125102,61.7,51
27,69,251,1,251,1,125101,80.4,51
27,71,212,1,212,13,121213,94.5,51
27,73,251,1,251,2,125102,100,52
27,75,212,1,212,12,121212,100,52
27,77,212,1,212,13,121213,100,52
27,79,222,1,222,13,122213,92.9,52
27,81,251,1,251,2,125102,100,52
27,83,251,1,251,2,125102,100,52
27,85,251,1,251,2,125102,68.8,52
27,87,251,1,251,1,125101,80.6,52
27,89,222,1,222,14,122214,49.2,52
27,91,251,1,251,2,125102,100,52
27,93,222,1,222,13,122213,69.5,52
27,95,212,1,212,11,121211,100,52
27,97,222,1,222,13,122213,70.8,52
27,99,222,1,222,13,122213,100,52
27,101,251,1,251,2,125102,100,52
27,103,251,1,251,2,125102,99.8,52
27,105,251,1,251,2,125102,100,52
27,107,251,1,251,1,125101,100,52
27,109,222,1,222,12,122212,81.7,52
27,111,222,1,222,13,122213,68.4,52
27,113,222,1,222,14,122214,78.8,52
27,115,212,1,212,11,121211,100,52
27,117,251,1,251,2,125102,100,52
27,119,251,1,251,1,125101,78.8,52
27,121,251,1,251,2,125102,43.8,52
27,123,222,1,222,13,122213,100,52
27,125,222,1,222,14,122214,59.8,52
27,127,251,1,251,2,125102,100,52
27,129,251,1,251,2,125102,100,52
27,131,222,1,222,13,122213,100,52
27,133,251,1,251,2,125102,100,52
27,135,222,1,222,14,122214,69.4,52
27,137,212,1,212,12,121212,46.3,52
27,139,222,1,222,13,122213,100,52
27,141,222,1,222,13,122213,85.3,52
27,143,251,1,251,2,125102,81,52
27,145,222,1,222,13,122213,100,52
27,147,222,1,222,13,122213,97.1,52
27,149,251,1,251,1,125101,73.9,52
27,151,251,1,251,2,125102,100,52
27,153,222,1,222,13,122213,100,52
27,155,251,1,251,1,125101,81.4,52
27,157,222,1,222,12,122212,100,52
27,159,222,1,222,13,122213,76.5,53
27,161,251,1,251,2,125102,53,53
27,163,222,1,222,13,122213,100,53
27,165,251,1,251,2,125102,100,53
27,167,251,1,251,1,125101,100,53
27,169,222,1,222,12,122212,100,53
27,171,222,1,222,13,122213,100,53
27,173,251,1,251,2,125102,100,53
28,1,234,1,234,1,123401,71.3,53
28,3,231,1,231,2,123102,100,53
28,5,231,1,231,2,123102,100,53
28,7,231,1,231,2,123102,100,53
28,9,231,1,231,2,123102,100,53
28,11,234,1,234,1,123401,100,53
28,13,231,1,231,2,123102,100,53
28,15,231,1,231,2,123102,71.8,53
28,17,231,1,231,2,123102,100,53
28,19,231,1,231,2,123102,100,53
28,21,231,1,231,2,123102,81.2,53
28,23,231,1,231,2,123102,100,53
28,25,231,1,231,2,123102,100,53
28,27,234,1,234,1,123401,100,53
28,29,231,1,231,2,123102,100,53
28,31,231,1,231,2,123102,50.8,53
28,33,234,1,234,1,123401,51.9,53
28,35,232,1,232,2,123202,100,53
28,37,231,1,231,2,123102,100,53
28,39,232,1,232,2,123202,100,53
28,41,232,1,232,2,123202,100,53
28,43,231,1,231,2,123102,77,53
28,45,232,1,232,5,123205,52.1,53
28,47,232,1,232,2,123202,63.7,53
28,49,231,1,231,2,123102,100,53
28,51,231,1,231,2,123102,65.6,53
28,53,234,1,234,1,123401,100,53
28,55,234,1,234,1,123401,100,53
28,57,231,1,231,2,123102,100,53
28,59,232,1,232,2,123202,100,53
28,61,231,1,231,2,123102,100,53
28,63,231,1,231,2,123102,75.2,53
28,65,232,1,232,2,123202,55.8,53
28,67,232,1,232,2,123202,69.8,53
28,69,231,1,231,2,123102,100,54
28,71,231,1,231,2,123102,100,54
28,73,232,1,232,2,123202,100,54
28,75,231,1,231,2,123102,100,54
